Update Qty's,של עדכון כמות,module,Magento_Sales
Refund,הֶחזֵר,module,Magento_Sales
Refund Offline,מנותק החזר,module,Magento_Sales
Paid Amount,סכום ששולם,module,Magento_Sales
Refund Amount,סכום החזר,module,Magento_Sales
Shipping Amount,סכום משלוח,module,Magento_Sales
Shipping Refund,החזר דמי משלוח,module,Magento_Sales
Order Grand Total,להזמין סך הכל,module,Magento_Sales
Adjustment Refund,החזר התאמה,module,Magento_Sales
Adjustment Fee,דמי הסתגלות,module,Magento_Sales
Send Email,שלח אימייל,module,Magento_Sales
Are you sure you want to send a credit memo email to customer?,"האם אתה בטוח שאתה רוצה לשלוח דוא""ל הודעת זיכוי ללקוח?",module,Magento_Sales
Void,בָּטֵל,module,Magento_Sales
Print,הדפס,module,Magento_Sales
The credit memo email was sent.,"הדוא""ל הזיכוי נשלח.",module,Magento_Sales
The credit memo email wasn't sent.,"הדוא""ל הזיכוי לא נשלח.",module,Magento_Sales
Credit Memo #%1 | %3 | %2 (%4),# הודעת זיכוי%1 | %3 | %2 (%4),module,Magento_Sales
Total Refund,החזר כספי הכולל,module,Magento_Sales
New Invoice and Shipment for Order #%1,חשבונית ומשלוח חדש עבור% שמספרת 1,module,Magento_Sales
New Invoice for Order #%1,חשבונית חדשה עבור% # להזמין 1,module,Magento_Sales
Submit Invoice and Shipment,שלח חשבונית ומשלוח,module,Magento_Sales
Submit Invoice,שלח חשבונית,module,Magento_Sales
Are you sure you want to send an invoice email to customer?,"האם אתה בטוח שאתה רוצה לשלוח דוא""ל חשבונית ללקוח?",module,Magento_Sales
Credit Memo,זיכוי,module,Magento_Sales
Capture,לִלְכּוֹד,module,Magento_Sales
The invoice email was sent.,"הדוא""ל נשלח החשבונית.",module,Magento_Sales
The invoice email wasn't sent.,"הדוא""ל החשבונית לא נשלח.",module,Magento_Sales
Invoice #%1 | %2 | %4 (%3),מספר חשבונית%1 | %2 | %4 (%3),module,Magento_Sales
Invalid parent block for this block,בלוק הורה לא חוקי עבור בלוק זה,module,Magento_Sales
Order Statuses,להזמין סטטוסים,module,Magento_Sales
Create New Status,צור מצב חדש,module,Magento_Sales
Assign Status to State,קצה מצב למצבו,module,Magento_Sales
Save Status Assignment,הקצאת מצב שמורה,module,Magento_Sales
Assign Order Status to State,קצה מצב הזמנה למצבו,module,Magento_Sales
Assignment Information,מידע הקצאה,module,Magento_Sales
Order Status,מצב הזמנה,module,Magento_Sales
Order State,להזמין מדינה,module,Magento_Sales
Use Order Status As Default,השתמש מצב הזמנה כברירת מחדל,module,Magento_Sales
Visible On Storefront,גלוי Storefront,module,Magento_Sales
Edit Order Status,מצב הזמנה ערוך,module,Magento_Sales
Save Status,מצב שמור,module,Magento_Sales
New Order Status,מצב הזמנה חדש,module,Magento_Sales
Order Status Information,מידע מצב הזמנה,module,Magento_Sales
Status Code,קוד מצב,module,Magento_Sales
Status Label,לייבל סטטוס,module,Magento_Sales
Store View Specific Labels,תצוגה בחנות תוויות ספציפיות,module,Magento_Sales
Total Paid,סך הכל שולם,module,Magento_Sales
Total Refunded,"סה""כ ניתן החזר כספי",module,Magento_Sales
Total Due,סך הכל לתשלום,module,Magento_Sales
Edit,לערוך,module,Magento_Sales
Are you sure you want to send an order email to customer?,האם אתה בטוח שאתה רוצה לשלוח מייל כדי לקוח?,module,Magento_Sales
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you want to continue?","פעולה זו תיצור החזר מחובר. כדי ליצור החזר באינטרנט, לפתוח חשבונית וליצור תזכיר קרדיט על זה. האם אתה רוצה להמשיך?",module,Magento_Sales
Are you sure you want to void the payment?,האם אתה בטוח שאתה רוצה לבטל את התשלום?,module,Magento_Sales
Hold,לְהַחזִיק,module,Magento_Sales
hold,לְהַחזִיק,module,Magento_Sales
Unhold,בטל שהייה,module,Magento_Sales
unhold,בטל שהייה,module,Magento_Sales
Are you sure you want to accept this payment?,האם אתה בטוח שאתה רוצה לקבל תשלום זה?,module,Magento_Sales
Accept Payment,קבל תשלום,module,Magento_Sales
Are you sure you want to deny this payment?,האם אתה בטוח שאתה רוצה לדחות תשלום זה?,module,Magento_Sales
Deny Payment,מנע תשלום,module,Magento_Sales
Get Payment Update,קבל עדכון תשלום,module,Magento_Sales
Invoice and Ship,חשבונית ספינה,module,Magento_Sales
Invoice,חשבונית,module,Magento_Sales
Ship,ספינה,module,Magento_Sales
Reorder,להזמין מחדש,module,Magento_Sales
Order # %1 %2 | %3,# להזמין%1%2 | %3,module,Magento_Sales
"This order contains (%1) items and therefore cannot be edited through the admin interface. If you wish to continue editing, the (%2) items will be removed,  the order will be canceled and a new order will be placed.","הסדר זה כולל (%1) פריטים ולכן לא ניתן לערוך באמצעות ממשק הניהול. אם ברצונך להמשיך את העריכה, פריטים (%2) יוסר הצו יבוטל צו חדש יוצב.",module,Magento_Sales
Are you sure? This order will be canceled and a new one will be created instead.,האם אתה בטוח? צו זה יבוטל חדש ייוצר במקום.,module,Magento_Sales
Save Gift Message,שמור מתנות הודעה,module,Magento_Sales
 [deleted], [נמחק],module,Magento_Sales
Order Credit Memos,להזמין אשראי מזכרים,module,Magento_Sales
Credit memo #%1 created,# אשראי תזכיר%1 נוצר,module,Magento_Sales
Credit memo #%1 comment added,תזכיר זיכוי #%1 תגובה הוסיפה,module,Magento_Sales
Shipment #%1 created,# משלוח%1 נוצר,module,Magento_Sales
Shipment #%1 comment added,תגובת # משלוח%1 הוסיפה,module,Magento_Sales
Invoice #%1 created,מספר חשבונית%1 נוצר,module,Magento_Sales
Invoice #%1 comment added,מספר חשבונית%1 תגובה הוסיפה,module,Magento_Sales
Tracking number %1 for %2 assigned,מספר מעקב%1 עבור%2 שהוקצו,module,Magento_Sales
Comments History,היסטורית תגובות,module,Magento_Sales
Order History,היסטוריית הזמנות,module,Magento_Sales
Information,מֵידָע,module,Magento_Sales
Order Information,מידע להזמין,module,Magento_Sales
Order Invoices,חשבוניות להזמין,module,Magento_Sales
Shipments,משלוחים,module,Magento_Sales
Order Shipments,משלוחים להזמין,module,Magento_Sales
Transactions,עסקאות,module,Magento_Sales
Order View,צג הזמנה,module,Magento_Sales
Any,כל,module,Magento_Sales
Specified,נָקוּב,module,Magento_Sales
Applies to Any of the Specified Order Statuses except canceled orders,חל על כל אחד מהסטטוסים להזמין הוגדרו למעט הזמנות בוטלו,module,Magento_Sales
Cart Price Rule,כלל מחיר הסל,module,Magento_Sales
Yes,כן,module,Magento_Sales
No,לא,module,Magento_Sales
Show Actual Values,צג ערכים בפועל,module,Magento_Sales
New Order RSS,ניו אורדר RSS,module,Magento_Sales
Subtotal,סיכום ביניים,module,Magento_Sales
Shipping & Handling,משלוח וטיפול,module,Magento_Sales
Discount (%1),דיסקונט (%1),module,Magento_Sales
Discount,הנחה,module,Magento_Sales
Grand Total,סכום סופי,module,Magento_Sales
Back,חזור,module,Magento_Sales
Fetch,לְהָבִיא,module,Magento_Sales
Transaction # %1 | %2,# עסקה%1 | %2,module,Magento_Sales
N/A,N / A,module,Magento_Sales
Key,מַפְתֵחַ,module,Magento_Sales
Value,ערך,module,Magento_Sales
We found an invalid entity model.,מצאנו מודל ישות חוקי.,module,Magento_Sales
Order # %1,# להזמין%1,module,Magento_Sales
Back to My Orders,חזרה ההזמנות שלי,module,Magento_Sales
View Another Order,הצג עוד להזמין,module,Magento_Sales
About Your Refund,לגבי ההחזר שלך,module,Magento_Sales
My Orders,ההזמנות שלי,module,Magento_Sales
Subscribe to Order Status,הרשמה לעדכוני סטטוס הזמנות,module,Magento_Sales
About Your Invoice,על החשבונית שלך,module,Magento_Sales
Print Order # %1,# הדפס להזמין%1,module,Magento_Sales
Grand Total to be Charged,סך כולל שייגבה,module,Magento_Sales
Unassign,לא מוקצה,module,Magento_Sales
We can't add this item to your shopping cart right now.,אנחנו לא יכולים להוסיף פריט זה  שלך עכשיו.,module,Magento_Sales
You sent the message.,שלחת את ההודעה.,module,Magento_Sales
Sales,מכירות,module,Magento_Sales
Invoice capturing error,שגיאה לכידת חשבונית,module,Magento_Sales
This order no longer exists.,צו זה אינו קיים עוד.,module,Magento_Sales
Please enter a comment.,אנא הקלד את הודעה.,module,Magento_Sales
We cannot add order history.,אנחנו לא יכולים לערוך את ההיסטוריה כדי.,module,Magento_Sales
You updated the order address.,עדכנת את הכתובת כדי.,module,Magento_Sales
We can't update the order address right now.,אנחנו לא יכולים לעדכן את הכתובת בסדר נכון עכשיו.,module,Magento_Sales
You have not canceled the item.,אתה לא ביטל את הפריט.,module,Magento_Sales
You canceled the order.,ביטלת את ההזמנה.,module,Magento_Sales
"""%1"" coupon code was not applied. Do not apply discount is selected for item(s)","""%1"" קוד קופון לא יושם. אין ליישם הנחה נבחר על פריט (ים)",module,Magento_Sales
"""%1"" coupon code is not valid.","""%1"" קוד הקופון לא תקף.",module,Magento_Sales
The coupon code has been accepted.,קוד קופון התקבל.,module,Magento_Sales
Quote item id is not received.,מספר פריט ציטוט לא יתקבל.,module,Magento_Sales
Quote item is not loaded.,פריט ציטוט אינו טעון.,module,Magento_Sales
New Order,הזמנה חדשה,module,Magento_Sales
You created the order.,יצרת את הסדר.,module,Magento_Sales
Order saving error: %1,שגיאה בעת שמירת סדר:%1,module,Magento_Sales
Cannot add new comment.,אין אפשרות להוסיף הערה חדשה.,module,Magento_Sales
The credit memo has been canceled.,תזכיר האשראי בוטל.,module,Magento_Sales
Credit memo has not been canceled.,תזכיר אשראי לא בוטל.,module,Magento_Sales
New Memo for #%1,תזכיר חדש עבור% # 1,module,Magento_Sales
New Memo,תזכיר חדש,module,Magento_Sales
The credit memo's total must be positive.,סך האשראי של התזכיר חייב להיות חיובי.,module,Magento_Sales
Cannot create online refund for Refund to Store Credit.,לא ניתן ליצור החזר מקוון להחזרים ל חנות אשראי.,module,Magento_Sales
You created the credit memo.,יצרת את הודעת הזיכוי.,module,Magento_Sales
We can't save the credit memo right now.,אנחנו לא יכולים לשמור את הודעת הזיכוי עכשיו.,module,Magento_Sales
We can't update the item's quantity right now.,אנחנו לא יכולים לעדכן את הכמות של כל פריט עכשיו.,module,Magento_Sales
View Memo for #%1,תזכיר הצגת #%1,module,Magento_Sales
View Memo,תזכיר צפה,module,Magento_Sales
You voided the credit memo.,אתה בטלת את הודעת הזיכוי.,module,Magento_Sales
We can't void the credit memo.,אנחנו לא יכולים לבטל את הודעת הזיכוי.,module,Magento_Sales
The order no longer exists.,הצו אינו קיים עוד.,module,Magento_Sales
We can't create credit memo for the order.,אנחנו לא יכולים ליצור הודעת זיכוי עבור ההזמנה.,module,Magento_Sales
Edit Order,ערוך את ההזמנה,module,Magento_Sales
You sent the order email.,שלחת לי אימייל כדי.,module,Magento_Sales
We can't send the email order right now.,"אנחנו לא יכולים לשלוח את סדר הדוא""ל עכשיו.",module,Magento_Sales
You have not put the order on hold.,אתה לא צריך לשים את הסדר בהמתנה.,module,Magento_Sales
You put the order on hold.,אתה מכניס את הסדר בהמתנה.,module,Magento_Sales
You canceled the invoice.,ביטלת את החשבונית.,module,Magento_Sales
Invoice canceling error,שגיאה בביטול חשבונית,module,Magento_Sales
The invoice has been captured.,החשבונית כבר נתפס.,module,Magento_Sales
The order does not allow an invoice to be created.,הצו אינו מאפשר חשבונית להיווצר.,module,Magento_Sales
You can't create an invoice without products.,אתה לא יכול ליצור חשבונית ללא מוצרים.,module,Magento_Sales
New Invoice,חשבונית חדשה,module,Magento_Sales
We can't save the invoice right now.,אנחנו לא יכולים לשמור את החשבונית עכשיו.,module,Magento_Sales
The invoice and the shipment  have been created. The shipping label cannot be created now.,החשבונית ואת המשלוח נוצרו. תווית המשלוח לא ניתן ליצור כעת.,module,Magento_Sales
You created the invoice and shipment.,יצרת חשבונית המשלוח.,module,Magento_Sales
The invoice has been created.,החשבונית נוצרה.,module,Magento_Sales
We can't send the invoice email right now.,"אנחנו לא יכולים לשלוח את הדוא""ל חשבונית עכשיו.",module,Magento_Sales
We can't send the shipment right now.,אנחנו לא יכולים לשלוח את המשלוח עכשיו.,module,Magento_Sales
Cannot update item quantity.,לא ניתן לעדכן כמות פריט.,module,Magento_Sales
The invoice has been voided.,החשבונית כבר בטלה.,module,Magento_Sales
Invoice voiding error,שגיאת הרקת חשבונית,module,Magento_Sales
%1 order(s) cannot be canceled.,כדי%1 (ים) לא ניתן לבטל.,module,Magento_Sales
You cannot cancel the order(s).,אתה לא יכול לבטל את ההזמנה (ים).,module,Magento_Sales
We canceled %1 order(s).,ביטלנו%1 סדר (ים).,module,Magento_Sales
%1 order(s) were not put on hold.,כדי%1 (ים) היו לא להמתנה.,module,Magento_Sales
No order(s) were put on hold.,אין צו (ים) הוקפא.,module,Magento_Sales
You have put %1 order(s) on hold.,אתה צריך לשים%1 סדר (ים) בהמתנה.,module,Magento_Sales
%1 order(s) were not released from on hold status.,כדי%1 (ים) לא שוחררו על מצב המתנה.,module,Magento_Sales
No order(s) were released from on hold status.,אין צו (ים) שוחררו על מצב המתנה.,module,Magento_Sales
%1 order(s) have been released from on hold status.,כדי%1 (ים) שוחררו על מצב המתנה.,module,Magento_Sales
There are no printable documents related to selected orders.,אין מסמכים להדפסה הקשורים הזמנות שנבחרו.,module,Magento_Sales
The payment has been accepted.,התשלום התקבל.,module,Magento_Sales
The payment has been denied.,התשלום נדחה.,module,Magento_Sales
Transaction has been approved.,העסקה אושרה.,module,Magento_Sales
Transaction has been voided/declined.,עסקה כבר בטלה / ירד.,module,Magento_Sales
There is no update for the transaction.,אין עדכון עבור העסקה.,module,Magento_Sales
We can't update the payment right now.,אנחנו לא יכולים לעדכן את התשלום עכשיו.,module,Magento_Sales
You assigned the order status.,אתה מוקצה מצב ההזמנה.,module,Magento_Sales
Something went wrong while assigning the order status.,משהו השתבש בעת הקצאת מצב ההזמנה.,module,Magento_Sales
We can't find this order status.,אנחנו לא יכולים למצוא את סטטוס צו זה.,module,Magento_Sales
Create New Order Status,צור סטטוס ניו אורדר,module,Magento_Sales
We found another order status with the same order status code.,מצאנו מצב הזמנה נוספת עם קוד מצב באותו סדר.,module,Magento_Sales
You saved the order status.,שמרת את מצב ההזמנה.,module,Magento_Sales
We can't add the order status right now.,אנחנו לא יכולים להוסיף את מצב ההזמנה עכשיו.,module,Magento_Sales
You have unassigned the order status.,יש לך לא מסומן מצב ההזמנה.,module,Magento_Sales
Something went wrong while unassigning the order.,משהו השתבש בעת unassigning הצו.,module,Magento_Sales
Can't unhold order.,אין אפשרות מנת בטל שהייה.,module,Magento_Sales
You released the order from holding status.,שחררת את הסדר מהחזקת מעמד.,module,Magento_Sales
The order was not on hold.,הצו לא היה בהמתנה.,module,Magento_Sales
Exception occurred during order load,אירעה חריגה בעת במהלך טעינת סדר,module,Magento_Sales
Something went wrong while saving the gift message.,משהו השתבש בעת שמירת מסר המתנה.,module,Magento_Sales
You saved the gift card message.,שמרת את הודעת גיפט קארד.,module,Magento_Sales
The payment has been voided.,התשלום כבר בטל.,module,Magento_Sales
We can't void the payment right now.,אנחנו לא יכולים לבטל את התשלום עכשיו.,module,Magento_Sales
Please correct the transaction ID and try again.,אנא תקן את מספר העסקה ונסה שוב.,module,Magento_Sales
The transaction details have been updated.,פרטי העסקה עודכנו.,module,Magento_Sales
We can't update the transaction details.,אנחנו לא יכולים לעדכן את פרטי העסקה.,module,Magento_Sales
Orders and Returns,הזמנות והחזרות,module,Magento_Sales
You entered incorrect data. Please try again.,הזנת נתונים שגויים. בבקשה נסה שוב.,module,Magento_Sales
Home,בית,module,Magento_Sales
Go to Home Page,עבור לעמוד הבית,module,Magento_Sales
We can't find this wish list.,אנחנו לא יכולים למצוא את רשימת משאלה זו.,module,Magento_Sales
"We could not add a product to cart by the ID ""%1"".","לא יכולנו להוסיף מוצר לסל על ידי זיהוי ""%1"".",module,Magento_Sales
There is an error in one of the option rows.,יש שגיאה באחד שורות האפשרות.,module,Magento_Sales
Shipping Address: ,כתובת למשלוח:,module,Magento_Sales
Billing Address: ,כתובת לחיוב:,module,Magento_Sales
Please specify order items.,נא לציין פריטי הסדר.,module,Magento_Sales
Please specify a shipping method.,ציין את שיטת משלוח.,module,Magento_Sales
Please specify a payment method.,ציין את שיטת תשלום.,module,Magento_Sales
This payment method is not available.,שיטת תשלום זו אינה זמינה.,module,Magento_Sales
Validation is failed.,אימות נכשלה.,module,Magento_Sales
You did not email your customer. Please check your email settings.,"אתה לא כתובות האימייל של הלקוחות שלך. אנא בדוק את הגדרות הדוא""ל שלך.",module,Magento_Sales
-- Please Select --,-- בבקשה תבחר --,module,Magento_Sales
"Path ""%1"" is not part of allowed directory ""%2""","נתיב ""%1"" אינו חלק בספריה מותר ""%2""",module,Magento_Sales
Identifying Fields required,שדות זיהוי נדרשו,module,Magento_Sales
Id required,דרוש מזהה,module,Magento_Sales
A hold action is not available.,פעולה בהמתנה אינה זמינה.,module,Magento_Sales
You cannot remove the hold.,אתה לא יכול להסיר את העיכוב.,module,Magento_Sales
We cannot cancel this order.,אנחנו לא יכולים לבטל הזמנה זו.,module,Magento_Sales
Guest,אוֹרֵחַ,module,Magento_Sales
Please enter the first name.,נא להזין את השם הפרטי.,module,Magento_Sales
Please enter the last name.,נא להזין את שם המשפחה.,module,Magento_Sales
Please enter the street.,אנא הזן את שם הרחוב.,module,Magento_Sales
Please enter the city.,הזן את העיר.,module,Magento_Sales
Please enter the phone number.,אנא הזן את מספר הטלפון.,module,Magento_Sales
Please enter the zip/postal code.,נא להזין את קוד Zip / Postal.,module,Magento_Sales
Please enter the country.,נא להזין את הארץ.,module,Magento_Sales
Please enter the state/province.,הזן את המדינה / המחוז.,module,Magento_Sales
Requested entity doesn't exist,ישות מבוקשת לא קיימת,module,Magento_Sales
Could not delete order address,לא ניתן למחוק את הכתובת כדי,module,Magento_Sales
Could not save order address,לא ניתן לשמור את כתובת כדי,module,Magento_Sales
Pending,ממתין ל,module,Magento_Sales
Refunded,ניתן החזר כספי,module,Magento_Sales
Canceled,בּוּטלָה,module,Magento_Sales
Unknown State,מדינה לא ידועה,module,Magento_Sales
"We found an invalid quantity to refund item ""%1"".","מצאנו כמות לא חוקית להחזיר פריט ""%1"".",module,Magento_Sales
Maximum shipping amount allowed to refund is: %1,כמות משלוח מרבית מותר החזר היא:%1,module,Magento_Sales
Could not delete credit memo,לא ניתן למחוק הודעת זיכוי,module,Magento_Sales
Could not save credit memo,לא ניתן לשמור את הודעת זיכוי,module,Magento_Sales
This order already has associated customer account,כדי כבר זה שייך חשבון הלקוח,module,Magento_Sales
Paid,בתשלום,module,Magento_Sales
We cannot register an existing invoice,אנחנו לא יכולים לרשום חשבונית קיימת,module,Magento_Sales
ID required,מזהה נדרש,module,Magento_Sales
Unknown Status,סטטוס לא ידוע,module,Magento_Sales
Ordered,הורה,module,Magento_Sales
Shipped,shipped,module,Magento_Sales
Invoiced,שחויב,module,Magento_Sales
Backordered,backordered,module,Magento_Sales
Returned,חזרתי,module,Magento_Sales
Partial,חלקי,module,Magento_Sales
Mixed,מעורב,module,Magento_Sales
Registered a Void notification.,רשום הודעת Void.,module,Magento_Sales
"If the invoice was created offline, try creating an offline credit memo.","אם החשבונית נוצרה מקוון, נסה ליצור הודעת זיכוי מחוברת.",module,Magento_Sales
We refunded %1 online.,אנחנו נוחזר%1 באינטרנט.,module,Magento_Sales
We refunded %1 offline.,אנחנו נוחזר%1 מחובר.,module,Magento_Sales
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %1. Transaction ID: ""%2"". Credit Memo has not been created. Please create offline Credit Memo.","IPN ""ניתן החזר כספי"". החזר שהוציא סוחר. הודעה רשומה על סכום החזר של%1. מזהה עסקה: ""%2"". הודעת זיכוי לא נוצרה. אנא ליצור הודעת זיכוי מחוברת.",module,Magento_Sales
The credit memo has been created automatically.,תזכיר האשראי נוצר באופן אוטומטי.,module,Magento_Sales
Registered notification about refunded amount of %1.,הודעה רשומה על סכום החזר של%1.,module,Magento_Sales
Canceled order online,ביטל את ההזמנה באינטרנט,module,Magento_Sales
Canceled order offline,מחובר כדי בוטל,module,Magento_Sales
Approved the payment online.,אישר את התשלום המקוון.,module,Magento_Sales
There is no need to approve this payment.,אין צורך לאשר תשלום זה.,module,Magento_Sales
Denied the payment online,נדחה התשלום מקוון,module,Magento_Sales
Registered update about approved payment.,עדכון רשום על תשלום שאושר.,module,Magento_Sales
Registered update about denied payment.,עדכון רשום על תשלום נדחה.,module,Magento_Sales
There is no update for the payment.,אין עדכון לתשלום.,module,Magento_Sales
Voided authorization.,אישור בטלה.,module,Magento_Sales
Amount: %1.,סכום:%1.,module,Magento_Sales
"Transaction ID: ""%1""","מזהה עסקה: ""%1""",module,Magento_Sales
The payment method you requested is not available.,שיטת התשלום שבקשת אינה זמינה.,module,Magento_Sales
The payment disallows storing objects.,תשלום ביטול האפשרות לאחסון חפץ.,module,Magento_Sales
"The transaction ""%1"" cannot be captured yet.","העסקה ""%1"" לא ניתן ללכוד עדיין.",module,Magento_Sales
We will authorize %1 after the payment is approved at the payment gateway.,אנחנו נאשר%1 לאחר התשלום יאושר על שער התשלום.,module,Magento_Sales
Order is suspended as its authorizing amount %1 is suspected to be fraudulent.,להזמין מושעה כסכום המסמיך שלה%1 חשוד להיות הונאה.,module,Magento_Sales
Authorized amount of %1,כמות מורשה של%1,module,Magento_Sales
An amount of %1 will be captured after being approved at the payment gateway.,סכום של%1 יהיה בשבי לאחר שאושר על שער התשלום.,module,Magento_Sales
Captured amount of %1 online,כבשו כמות%1 באינטרנט,module,Magento_Sales
The order amount of %1 is pending approval on the payment gateway.,סכום בסדר גודל של%1 ממתין לאישור על שער התשלום.,module,Magento_Sales
Ordered amount of %1,כמות% הורה 1,module,Magento_Sales
Registered notification about captured amount of %1.,הודעה רשומה על סכום בשבי של%1.,module,Magento_Sales
Order is suspended as its capture amount %1 is suspected to be fraudulent.,להזמין מושעה כ סכום ללכוד%1 חשוד להיות הונאה.,module,Magento_Sales
The parent transaction ID must have a transaction ID.,מזהה עסקת ההורה חייב להיות מזהה עסקה.,module,Magento_Sales
Payment transactions disallow storing objects.,עסקאות תשלום Disallow לאחסון חפצים.,module,Magento_Sales
"The transaction ""%1"" (%2) is already closed.","העסקה ""%1"" (%2) כבר סגורה.",module,Magento_Sales
Set order for existing transactions not allowed,כדי להגדיר עבור עסקאות קיימות אסור,module,Magento_Sales
"At minimum, you need to set a payment ID.","לכל הפחות, עליך להגדיר מזהה תשלום.",module,Magento_Sales
Order,להזמין,module,Magento_Sales
Authorization,הרשאה,module,Magento_Sales
"We found an unsupported transaction type ""%1"".","מצאנו סוג עסקה שאינו נתמך ""%1"".",module,Magento_Sales
Please set a proper payment and order id.,אנא קבע id תשלום בסדר נכון.,module,Magento_Sales
Please enter a Transaction ID.,הזן מזהה עסקה.,module,Magento_Sales
You can't do this without a transaction object.,אתה לא יכול לעשות את זה בלי אובייקט עסקה.,module,Magento_Sales
Order # ,להזמין #,module,Magento_Sales
Order Date: ,תאריך הזמנה:,module,Magento_Sales
Sold to:,נמכר ל:,module,Magento_Sales
Ship to:,לשלוח ל:,module,Magento_Sales
Payment Method:,אמצעי תשלום:,module,Magento_Sales
Shipping Method:,שיטת משלוח:,module,Magento_Sales
Total Shipping Charges,"דמי משלוח סה""כ",module,Magento_Sales
Title,כותרת,module,Magento_Sales
Number,מספר,module,Magento_Sales
We found an invalid renderer model.,מצאנו מודל מפיק חוקי.,module,Magento_Sales
Please define the PDF object before using.,אנא להגדיר את האובייקט PDF לפני השימוש.,module,Magento_Sales
"We don't recognize the draw line data. Please define the ""lines"" array.","איננו מכירים את הנתונים קו תיקו. אנא להגדיר את המערך ""קווים"".",module,Magento_Sales
Products,מוצרים,module,Magento_Sales
Total (ex),"סה""כ (לשעבר)",module,Magento_Sales
Qty,כמות,module,Magento_Sales
Tax,מַס,module,Magento_Sales
Total (inc),"סה""כ (כולל)",module,Magento_Sales
Credit Memo # ,זיכוי #,module,Magento_Sales
Invoice # ,חשבונית #,module,Magento_Sales
The order object is not specified.,מטרת הצו לא צוין.,module,Magento_Sales
The source object is not specified.,מטרת המקור לא צוינה.,module,Magento_Sales
An item object is not specified.,אובייקט פריט לא צוין.,module,Magento_Sales
A PDF object is not specified.,אובייקט PDF לא צוין.,module,Magento_Sales
A PDF page object is not specified.,אובייקט דף PDF לא צוין.,module,Magento_Sales
Excl. Tax,לא כולל. מַס,module,Magento_Sales
Incl. Tax,כולל. מַס,module,Magento_Sales
Packing Slip # ,תלוש אריזה #,module,Magento_Sales
title,כותרת,module,Magento_Sales
The PDF total model %1 must be or extend \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.,"המודל הכולל PDF%1 חייב להיות או להאריך \ מג'נטו \ מכירות \ דגם \ להזמין \ Pdf \ סה""כ \ DefaultTotal.",module,Magento_Sales
We cannot register an existing shipment,אנחנו לא יכולים לרשום משלוח קיים,module,Magento_Sales
"We found an invalid quantity to ship for item ""%1"".","מצאנו כמות לא חוקית ספינה עבור פריט ""%1"".",module,Magento_Sales
Parent shipment cannot be loaded for track object.,משלוח הורה לא ניתן לטעון על אובייקט אחר.,module,Magento_Sales
Please enter a tracking number.,נא להזין את מספר מעקב.,module,Magento_Sales
Could not delete shipment,לא ניתן היה למחוק את המשלוח,module,Magento_Sales
Could not save shipment,לא ניתן לשמור את המשלוח,module,Magento_Sales
The last status can't be unassigned from its current state.,מעמדו האחרון לא יכול להיות הקצאתו במצבו הנוכחי.,module,Magento_Sales
"Status can't be unassigned, because it is used by existing order(s).","סטטוס לא ניתן לבטל את ההקצאה, משום שהוא משמש על ידי הסדר הקיים (ים).",module,Magento_Sales
The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal.,"המודל הכולל צריך להיות מוארך מעת \ מג'נטו \ מכירות \ דגם \ להזמין \ סה""כ \ AbstractTotal.",module,Magento_Sales
We cannot determine the field name.,אנחנו לא יכולים לקבוע את שם השדה.,module,Magento_Sales
City,עִיר,module,Magento_Sales
Company,חברה,module,Magento_Sales
Country,מדינה,module,Magento_Sales
Email,"דוא""ל",module,Magento_Sales
First Name,שם פרטי,module,Magento_Sales
Last Name,שם משפחה,module,Magento_Sales
State/Province,מדינה / מחוז,module,Magento_Sales
Street Address,כתובת רחוב,module,Magento_Sales
Phone Number,טלפון,module,Magento_Sales
Zip/Postal Code,Zip / Postal Code,module,Magento_Sales
We can't save the address:\n%1,אנחנו לא יכולים לשמור את הכתובת: \ n%1,module,Magento_Sales
Cannot save comment:\n%1,לא ניתן לשמור להגיב: \ n%1,module,Magento_Sales
We don't have enough information to save the parent transaction ID.,אין לנו מספיק מידע כדי לשמור את זהות עסקת ההורה.,module,Magento_Sales
We cannot create an empty shipment.,אנחנו לא יכולים ליצור משלוח ריק.,module,Magento_Sales
Cannot save track:\n%1,לא ניתן לשמור מסלול: \ n%1,module,Magento_Sales
Cannot unassign status from state,אין אפשרות מצב ביטול הקצאה ממדינה,module,Magento_Sales
New Orders,הזמנות חדשות,module,Magento_Sales
Order #%1 created at %2,# להזמין%1 נוצר ב%2,module,Magento_Sales
Details for %1 #%2,פרטים עבור%1 #%2,module,Magento_Sales
Notified Date: %1,תאריך עדכון:%1,module,Magento_Sales
Comment: %1<br/>,תגובה:%1 <br/>,module,Magento_Sales
Current Status: %1<br/>,מצב נוכחי:%1 <br/>,module,Magento_Sales
Total: %1<br/>,"סה""כ:%1 <br/>",module,Magento_Sales
Order # %1 Notification(s),# להזמין%1 הודעה (ים),module,Magento_Sales
You can not cancel Credit Memo,אתה לא יכול לבטל הודעת זיכוי,module,Magento_Sales
Could not cancel creditmemo,לא ניתן היה לבטל CreditMemo,module,Magento_Sales
We cannot register an existing credit memo.,אנחנו לא יכולים לרשום תזכיר אשראים קיים.,module,Magento_Sales
